device-group,product,topic,subject,time,frac-reviews,avg-rating
Video Platforms,FacebookPortal,DATA,Data Saving,9,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,10,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,11,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,12,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,13,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,14,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,15,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,16,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,17,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,18,0.001524390243902439,4.0
Video Platforms,FacebookPortal,DATA,Data Saving,19,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,20,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,21,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,22,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,23,0.0,1
Video Platforms,FacebookPortal,DATA,Data Saving,24,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,0,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,1,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,2,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,3,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,4,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,5,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,6,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,7,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,8,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,9,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,10,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,11,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,12,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,13,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,14,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,15,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,16,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,17,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,18,0.001524390243902439,4.5
Video Platforms,FacebookPortal,DATA,Data Security,19,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,20,0.0007621951219512195,5.0
Video Platforms,FacebookPortal,DATA,Data Security,21,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,22,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,23,0.0,1
Video Platforms,FacebookPortal,DATA,Data Security,24,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,0,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,1,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,2,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,3,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,4,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,5,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,6,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,7,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,8,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,9,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,10,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,11,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,12,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,13,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,14,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,15,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,16,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,17,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,18,0.001524390243902439,4.5
Video Platforms,FacebookPortal,PEOPLE,Baby,19,0.0007621951219512195,3.0
Video Platforms,FacebookPortal,PEOPLE,Baby,20,0.0007621951219512195,5.0
Video Platforms,FacebookPortal,PEOPLE,Baby,21,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,22,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,23,0.0,1
Video Platforms,FacebookPortal,PEOPLE,Baby,24,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,0,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,1,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,2,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,3,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,4,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,5,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,6,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,7,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,8,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,9,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,10,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,11,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,12,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,13,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,14,0.0018467220683287165,4.375
Cameras,WyzeCamPan,PRIVACY,Convenience,15,0.0023084025854108957,3.8
Cameras,WyzeCamPan,PRIVACY,Convenience,16,0.00530932594644506,4.434782608695652
Cameras,WyzeCamPan,PRIVACY,Convenience,17,0.0034626038781163434,3.6
Cameras,WyzeCamPan,PRIVACY,Convenience,18,0.003693444136657433,3.8125
Cameras,WyzeCamPan,PRIVACY,Convenience,19,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,20,0.0006925207756232687,3.6666666666666665
Cameras,WyzeCamPan,PRIVACY,Convenience,21,0.0034626038781163434,2.933333333333333
Cameras,WyzeCamPan,PRIVACY,Convenience,22,0.001615881809787627,2.0
Cameras,WyzeCamPan,PRIVACY,Convenience,23,0.0,1
Cameras,WyzeCamPan,PRIVACY,Convenience,24,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,0,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,1,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,2,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,3,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,4,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,5,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,6,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,7,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,8,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,9,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,10,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,11,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,12,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,13,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,14,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,15,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,16,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,17,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,18,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,19,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,20,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,21,0.00023084025854108956,1.0
Cameras,WyzeCamPan,PRIVACY,Family,22,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,23,0.0,1
Cameras,WyzeCamPan,PRIVACY,Family,24,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,0,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,1,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,2,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,3,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,4,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,5,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,6,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,7,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,8,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,9,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,10,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,11,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,12,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,13,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,14,0.00023084025854108956,5.0
Cameras,WyzeCamPan,PRIVACY,Advertisement,15,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,16,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,17,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,18,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,19,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,20,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,21,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,22,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,23,0.0,1
Cameras,WyzeCamPan,PRIVACY,Advertisement,24,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,0,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,1,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,2,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,3,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,4,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,5,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,6,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,7,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,8,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,9,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,10,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,11,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,12,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,13,0.0006925207756232687,4.666666666666667
Cameras,WyzeCamPan,SECURITY,Security Cameras,14,0.001615881809787627,3.7142857142857144
Cameras,WyzeCamPan,SECURITY,Security Cameras,15,0.0030009233610341643,3.769230769230769
Cameras,WyzeCamPan,SECURITY,Security Cameras,16,0.008310249307479225,4.027777777777778
Cameras,WyzeCamPan,SECURITY,Security Cameras,17,0.0043859649122807015,3.4210526315789473
Cameras,WyzeCamPan,SECURITY,Security Cameras,18,0.004847645429362881,3.380952380952381
Cameras,WyzeCamPan,SECURITY,Security Cameras,19,0.0011542012927054479,4.8
Cameras,WyzeCamPan,SECURITY,Security Cameras,20,0.0034626038781163434,3.8
Cameras,WyzeCamPan,SECURITY,Security Cameras,21,0.0057710064635272396,2.8
Cameras,WyzeCamPan,SECURITY,Security Cameras,22,0.0034626038781163434,2.8666666666666667
Cameras,WyzeCamPan,SECURITY,Security Cameras,23,0.0,1
Cameras,WyzeCamPan,SECURITY,Security Cameras,24,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,0,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,1,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,2,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,3,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,4,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,5,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,6,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,7,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,8,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,9,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,10,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,11,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,12,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,13,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,14,0.00023084025854108956,5.0
Cameras,WyzeCamPan,SECURITY,Home environment,15,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,16,0.00023084025854108956,5.0
Cameras,WyzeCamPan,SECURITY,Home environment,17,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,18,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,19,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,20,0.00023084025854108956,4.0
Cameras,WyzeCamPan,SECURITY,Home environment,21,0.00023084025854108956,1.0
Cameras,WyzeCamPan,SECURITY,Home environment,22,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,23,0.0,1
Cameras,WyzeCamPan,SECURITY,Home environment,24,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,0,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,1,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,2,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,3,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,4,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,5,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,6,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,7,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,8,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,9,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,10,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,11,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,12,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,13,0.0009233610341643582,4.75
Cameras,WyzeCamPan,SECURITY,Locational safety,14,0.0039242843951985225,3.6470588235294117
Cameras,WyzeCamPan,SECURITY,Locational safety,15,0.0034626038781163434,3.8666666666666667
Cameras,WyzeCamPan,SECURITY,Locational safety,16,0.008310249307479225,3.7777777777777777
Cameras,WyzeCamPan,SECURITY,Locational safety,17,0.012696214219759926,3.381818181818182
Cameras,WyzeCamPan,SECURITY,Locational safety,18,0.011542012927054479,3.76
Cameras,WyzeCamPan,SECURITY,Locational safety,19,0.0039242843951985225,4.176470588235294
Cameras,WyzeCamPan,SECURITY,Locational safety,20,0.007617728531855956,3.6363636363636362
Cameras,WyzeCamPan,SECURITY,Locational safety,21,0.006463527239150508,3.4285714285714284
Cameras,WyzeCamPan,SECURITY,Locational safety,22,0.007386888273314866,3.21875
Cameras,WyzeCamPan,SECURITY,Locational safety,23,0.0,1
Cameras,WyzeCamPan,SECURITY,Locational safety,24,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,0,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,1,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,2,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,3,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,4,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,5,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,6,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,7,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,8,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,9,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,10,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,11,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,12,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,13,0.00023084025854108956,5.0
Cameras,WyzeCamPan,DATA,Data Saving,14,0.002077562326869806,4.0
Cameras,WyzeCamPan,DATA,Data Saving,15,0.002077562326869806,3.888888888888889
Cameras,WyzeCamPan,DATA,Data Saving,16,0.006925207756232687,4.0
Cameras,WyzeCamPan,DATA,Data Saving,17,0.004155124653739612,3.5555555555555554
Cameras,WyzeCamPan,DATA,Data Saving,18,0.0050784856879039705,3.409090909090909
Cameras,WyzeCamPan,DATA,Data Saving,19,0.00023084025854108956,4.0
Cameras,WyzeCamPan,DATA,Data Saving,20,0.0011542012927054479,4.0
Cameras,WyzeCamPan,DATA,Data Saving,21,0.0046168051708217915,2.85
Cameras,WyzeCamPan,DATA,Data Saving,22,0.003231763619575254,2.857142857142857
Cameras,WyzeCamPan,DATA,Data Saving,23,0.0,1
Cameras,WyzeCamPan,DATA,Data Saving,24,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,0,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,1,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,2,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,3,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,4,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,5,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,6,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,7,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,8,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,9,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,10,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,11,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,12,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,13,0.0009233610341643582,4.75
Cameras,WyzeCamPan,DATA,Data Security,14,0.0025392428439519853,3.6363636363636362
Cameras,WyzeCamPan,DATA,Data Security,15,0.0043859649122807015,3.789473684210526
Cameras,WyzeCamPan,DATA,Data Security,16,0.012465373961218837,3.9814814814814814
Cameras,WyzeCamPan,DATA,Data Security,17,0.007386888273314866,3.34375
Cameras,WyzeCamPan,DATA,Data Security,18,0.006001846722068329,3.576923076923077
Cameras,WyzeCamPan,DATA,Data Security,19,0.0025392428439519853,3.3636363636363638
Cameras,WyzeCamPan,DATA,Data Security,20,0.0050784856879039705,3.6363636363636362
Cameras,WyzeCamPan,DATA,Data Security,21,0.009002770083102494,3.1025641025641026
Cameras,WyzeCamPan,DATA,Data Security,22,0.007156048014773777,2.6451612903225805
Cameras,WyzeCamPan,DATA,Data Security,23,0.0,1
Cameras,WyzeCamPan,DATA,Data Security,24,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,0,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,1,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,2,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,3,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,4,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,5,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,6,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,7,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,8,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,9,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,10,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,11,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,12,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,13,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,14,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,15,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,16,0.00023084025854108956,5.0
Cameras,WyzeCamPan,GIFT,Family Gifting,17,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,18,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,19,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,20,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,21,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,22,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,23,0.0,1
Cameras,WyzeCamPan,GIFT,Family Gifting,24,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,0,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,1,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,2,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,3,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,4,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,5,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,6,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,7,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,8,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,9,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,10,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,11,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,12,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,13,0.0006925207756232687,4.666666666666667
Cameras,WyzeCamPan,PEOPLE,Baby,14,0.002077562326869806,4.0
Cameras,WyzeCamPan,PEOPLE,Baby,15,0.004847645429362881,3.9523809523809526
Cameras,WyzeCamPan,PEOPLE,Baby,16,0.013157894736842105,3.807017543859649
Cameras,WyzeCamPan,PEOPLE,Baby,17,0.006925207756232687,3.2666666666666666
Cameras,WyzeCamPan,PEOPLE,Baby,18,0.006463527239150508,3.607142857142857
Cameras,WyzeCamPan,PEOPLE,Baby,19,0.001615881809787627,3.7142857142857144
Cameras,WyzeCamPan,PEOPLE,Baby,20,0.00554016620498615,3.5833333333333335
Cameras,WyzeCamPan,PEOPLE,Baby,21,0.009233610341643583,3.175
Cameras,WyzeCamPan,PEOPLE,Baby,22,0.007386888273314866,2.96875
Cameras,WyzeCamPan,PEOPLE,Baby,23,0.0,1
Cameras,WyzeCamPan,PEOPLE,Baby,24,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,0,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,1,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,2,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,3,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,4,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,5,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,6,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,7,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,8,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,9,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,10,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,11,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,12,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,13,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,14,0.00023084025854108956,5.0
Cameras,WyzeCamPan,PEOPLE,Home Security,15,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,16,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,17,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,18,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,19,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,20,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,21,0.00023084025854108956,1.0
Cameras,WyzeCamPan,PEOPLE,Home Security,22,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,23,0.0,1
Cameras,WyzeCamPan,PEOPLE,Home Security,24,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,0,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,1,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,2,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,3,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,4,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,5,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,6,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,7,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,8,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,9,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,10,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,11,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,12,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,13,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,14,0.0024330900243309003,5.0
Cameras,NanitPlus,PRIVACY,Convenience,15,0.0024330900243309003,5.0
Cameras,NanitPlus,PRIVACY,Convenience,16,0.004866180048661801,5.0
Cameras,NanitPlus,PRIVACY,Convenience,17,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,18,0.0024330900243309003,5.0
Cameras,NanitPlus,PRIVACY,Convenience,19,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,20,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,21,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,22,0.0024330900243309003,4.0
Cameras,NanitPlus,PRIVACY,Convenience,23,0.0,1
Cameras,NanitPlus,PRIVACY,Convenience,24,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,0,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,1,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,2,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,3,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,4,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,5,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,6,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,7,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,8,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,9,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,10,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,11,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,12,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,13,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,14,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,15,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,16,0.0024330900243309003,5.0
Cameras,NanitPlus,SECURITY,Security Cameras,17,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,18,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,19,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,20,0.0024330900243309003,5.0
Cameras,NanitPlus,SECURITY,Security Cameras,21,0.0024330900243309003,1.0
Cameras,NanitPlus,SECURITY,Security Cameras,22,0.0024330900243309003,2.0
Cameras,NanitPlus,SECURITY,Security Cameras,23,0.0,1
Cameras,NanitPlus,SECURITY,Security Cameras,24,0.0,1
Cameras,NanitPlus,SECURITY,Locational safety,0,0.0,1
Cameras,NanitPlus,SECURITY,Locational safety,1,0.0,1
Cameras,NanitPlus,SECURITY,Locational safety,2,0.0,1
Cameras,NanitPlus,SECURITY,Locational safety,3,0.0,1
Cameras,NanitPlus,SECURITY,Locational safety,4,0.0,1
Cameras,NanitPlus,SECURITY,Locational safety,5,0.0,1
